@context,@type,name,url,startDate,endDate,location,description,image
http://www.schema.org,Event,"Journée de ciné-flashs et de débats ""Travail & Démocratie""",https://paris.demosphere.net/rv/19687,2012-01-14T14:00,2012-01-14,"{'@type': 'Place', 'name': 'Centre culturel, cinéma La Clef', 'url': 'https://paris.demosphere.net/lieu/645', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 5e', 'streetAddress': 'Centre culturel, cinéma La Clef\n34, rue Daubenton / 21, rue de La Clef\nMétro Censier-Daubenton'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8411912, 'longitude': 2.3526331}}","Travail & Démocratie

une journée de ciné-flashs et de débats.

Une journée proposée par La commission culturelle du Comité d'Entreprise de la Caisse d'Epargne Ile-de-France Paris, le collectif Travail & Démocratie, en collaboration avec le Centre Média Local 93 (Rapsode Production/Riv'Nord) et avec le concours du festival ""Filmer le travail"" de Poitiers.

Cette manifestation est dédiée à Claire Villiers*.

Qu'est-ce que le ciné-flash ?

Le Ciné-flash est une expression audiovisuelle, d'une durée variable allant de 1 à 15 minutes environ, qui manifeste une revendication, une humeur, un portrait, un geste, une réflexion, un combat, un désir, un rêve, une critique, ou tout autre sentiment ou constat se rapportant, ayant un sens, ou une pertinence avec l'articulation entre la démocratie et le travail, à partir de cette double question : qu'en est-il de la démocratie dans le travail et du travail dans la démocratie ?

La journée du 14 janvier 2012

De récits de combats individuels et colle…",https://paris.demosphere.net/files/import-images/ceef3bb92a90fbc012b7e46cc40bc358.png
http://www.schema.org,Event,"Marche pour la liberté ""la révolution Tunisienne un an déjà!""",https://paris.demosphere.net/rv/19847,2012-01-14T14:30,2012-01-14,"{'@type': 'Place', 'name': 'Place de la République, Place de la République', 'url': 'https://paris.demosphere.net/lieu/1069', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Place de la République', 'streetAddress': 'Place de la République\nMétro République'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.867465534458, 'longitude': 2.3637966693116}}","Marche pour la liberté, la révolution Tunisienne un an déjà!

La révolte tunisienne a fait sauter le verrou de la peur et la jeunesse tunisienne a donné le signal des révolutions en marche partout dans le monde arabe.

A l'initiative de la société civile tunisienne en France une marche pour les libertes est organisée par plusieurs associations, le 14 janvier 2012 à 14h30, de la place de la république, pour célébrer le premier anniversaire de la révolution Tunisienne.

Cette première marche pour les libertés sera une manifestation unitaire pour l'égalité, la dignité et surtout un hommage aux nombreux blessés et martyrs de la révolution qui ont écrit avec leur sang une nouvelle page de l'histoire de notre pays.

Elle aura comme but de rassembler dans une ambiance festive et sous les couleurs du même drapeau, tous les Tunisiens dans leur diversité en vue de témoigner de leur engagement pour une Tunisie démocratique mais aussi une manifestation de notre attachement - en tant que Tunisiens …",
http://www.schema.org,Event,"Projection-débat  ""Zambie : à qui profite le cuivre ?"" - Amis de la Terre",https://paris.demosphere.net/rv/19474,2012-01-14T15:00,2012-01-14,"{'@type': 'Place', 'name': ""Cité des sciences et de l'industrie, Paris 19e"", 'url': 'https://paris.demosphere.net/lieu/10452', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 19e', 'streetAddress': ""Cité des sciences et de l'industrie\nAgora du Carrefour numérique, Niveau - 1\n30 avenue Corentin Cariou\nMétro Porte-de-la-Villette""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.896267509400005, 'longitude': 2.3869299888600004}}","Projection-débat ""Zambie : à qui profite le cuivre ?""

Le travail, c'est la santé ? Pris dans la concurrence mondialisée et les risques environnementaux, le travail peut parfois altérer la santé des salariés comme celle des citoyens : failles de la sécurité nucléaire, pollution industrielle, organisation du travail déstabilisante, violence du management... Quelles réponses donner à ces situations et quelles actions mener pour tenter de résoudre les problèmes qui se posent ?

La Cité des métiers et la Cité de la santé (Universcience) proposent un cycle de 4 projections-débats, organisé en partenariat avec le Conservatoire national des Arts et Métiers (Cnam).

Chaque rencontre s'organise autour de la projection d'un film de référence, suivie d'échanges entre les invités et les participants, en vue de dégager des expériences et des pratiques qui permettent de conjuguer le travail avec la santé.

RV samedi 14 janvier de 15h à 17h30

avec

-  Alice Odiot, auteur réalisatrice de ""Zambie : à …",https://paris.demosphere.net/files/docs/pdf-page-image-77eebb-0.png
http://www.schema.org,Event,"Rassemblement en hommage à toutes les victimes de la ""Guerre aux drogues""",https://paris.demosphere.net/rv/19844,2012-01-14T15:00,2012-01-14,"{'@type': 'Place', 'name': 'Place Saint Michel, Saint-Michel', 'url': 'https://paris.demosphere.net/lieu/796', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Saint-Michel', 'streetAddress': 'Place Saint Michel\nMétro Saint Michel'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8534753, 'longitude': 2.3436975}}","Hommage à toutes les victimes de la ""Guerre aux drogues""

Manifestation statique sur l'esplanade de la Fontaine Saint Michel à Paris, le samedi 14 janvier 2010 de 15h à 17 h.

Ce rassemblement pacifique souhaite rendre hommage à Abdelilah El-Jabri, et à toutes les victimes de la « guerre aux drogues ».

Manifestons notre solidarité aux proches et aux familles endeuillées et dénonçons l'arbitraire policier de la lutte anti-drogues.

Pour que toute la lumière soit faite sur cette affaire et d'autres, nous appellerons à la création d'une commission d'enquête citoyenne sur les activités de la Police depuis l'entrée en fonction du Préfet Lambert en Seine-Saint-Denis.

Soyons nombreux !

Le cannabis n'a jamais tué personne, mais les contrôles de Police peuvent être mortels.

Au journal de 13h de France Inter, après l'évocation de la publication par le journal Le Monde révélant une [scandaleuse manipulation de l'IGS, la Police des polices,](http://www.francesoir.fr/actu/dossier-presume-truque…",https://paris.demosphere.net/files/docs/pdf-page-image-427661.png
http://www.schema.org,Event,Rencontre avec Alain Gresh - Moyen-Orient - Rencontres d'Aligre,https://paris.demosphere.net/rv/19682,2012-01-14T16:00,2012-01-14,"{'@type': 'Place', 'name': 'Espace Giordano Bruno, Paris 12e', 'url': 'https://paris.demosphere.net/lieu/3966', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 12e', 'streetAddress': 'Espace Giordano Bruno\n5 Passage Brûlon\nMétro Faidherbe-Chaligny'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8495624, 'longitude': 2.3810495}}","Rencontres d'Aligre, Paris

Calendrier 2011 / 2012

-  26 novembre Gérard Bras, professeur de philosophie et responsable de l'Université populaire de Gennevilliers, auteur de Les Ambiguïtés du peuple (Plein Feux)
-  10 décembre Claudia de Oliveira Gomes, professeur de grec en première supérieure, membre du Centre de Recherche sur les Mondes Antiques, l'Histoire de la Ville et de l'Alimentation. Auteure de La Cité tyrannique, histoire politique de la Grèce archaïque (Presses universitaires de Rennes).
-  14 janvier Alain Gresh, journaliste au ""Monde diplomatique"", spécialiste du Moyen-Orient.
-  11 février Déborah Cohen, maître de conférence en histoire à l'université d'Aix-Marseille, auteur de La Nature du peuple (Champ Vallon).
-  10 mars Annie Collovald, sociologue, professeur à l'université de Nantes, spécialiste de la droite et de l'extrême droite, travaille sur les rapports du populaire au politique.
-  7 avril Bruno Bernardi, philosophe, Collège International de philosophie, spéc…",https://paris.demosphere.net/files/import-images/8c1cb00ced613f248e3ba7daf2be7214.png
http://www.schema.org,Event,Rassemblement devant le CRA de Vincennes - centre de rétention - sans papiers,https://paris.demosphere.net/rv/19749,2012-01-14T16:00,2012-01-14,"{'@type': 'Place', 'name': 'Sortie du RER-A Joinville-le-Pont, Joinville-le-Pont', 'url': 'https://paris.demosphere.net/lieu/1811', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Joinville-le-Pont', 'streetAddress': 'Sortie du RER-A Joinville-le-Pont'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8200812, 'longitude': 2.4639493}}","Rassemblement au centre de rétention de Vincennnes

Rendez-vous pour un rassemblement devant le centre de rétention de Vincennes, samedi 14 janvier 2012 à 16h au RER Joinville-le-pont (RER A).

Le vendredi 13 janvier, les juges de la cour d'appel de Paris rendront leur décision concernant les 6 personnes sans-papiers inculpées ayant fait appel pour la révolte collective qui, en juin 2008, après la mort d'un retenu, embrasa le centre de rétention de Vincennes.

Quel que soit le verdict que la justice assénera aux 6 inculpés, nous continuerons à lutter parce que les personnes sans papiers continueront d'être pourchassées, enfermées et expulsées ; et la justice continuera de valider les reconduites à la frontière et l'enfermement pour des milliers d'autres personnes.

Depuis juin 2008, le centre de rétention de Vincennes a été reconstruit et de nouveaux centres ont vu le jour. Ces nouveaux centres sont construits sur un modèle carcéral, en général loin des centre-villes et des regards ext…",
http://www.schema.org,Event,"Forum débat avec Zvonimir Novak ""Tricolores"" visuels de l'extrême droite - Publico",https://paris.demosphere.net/rv/19775,2012-01-14T16:30,2012-01-14,"{'@type': 'Place', 'name': 'Librairie du Monde libertaire - Publico, Paris 11e', 'url': 'https://paris.demosphere.net/lieu/1654', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 11e', 'streetAddress': 'Librairie du Monde libertaire - Publico\n145 rue Amelot\nMétro République, Oberkampf, ou Filles-du-Calvaire'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8651378, 'longitude': 2.3663924}}","Forum débat avec Zvonimir Novak

Pour son ouvrage Tricolores. Une histoire visuelle de la droite et l'extrême droite aux éditions L'échappée.

Analyser la production graphique et confronter les thématiques de ces

courants politiques permet de saisir leur idéologie et de comprendre leur histoire.

Entrée libre.

Source : [http://www.librairie-publico.com/spip.php?bre...](http://www.librairie-publico.com/spip.php?breve50)
Source : [http://www.monde-libertaire.fr/tous-les-evene...](http://www.monde-libertaire.fr/tous-les-evenements/details/687-forum-debat-avec-zvonimir-novak)",
http://www.schema.org,Event,Café repaire du 19e arrondissement de l'émission Là-bas si j'y suis,https://paris.demosphere.net/rv/18894,2012-01-14T17:00,2012-01-14,"{'@type': 'Place', 'name': 'Café-restaurant ""Les Buttes de Chaumont"", Paris 19e', 'url': 'https://paris.demosphere.net/lieu/3832', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 19e', 'streetAddress': 'Café-restaurant ""Les Buttes de Chaumont""\n36 rue Simon Bolivar\nMétro Pyrénées'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8752432, 'longitude': 2.3823041000000997}}","Café-repaire du 19e arrondissement de l'émission

Là-bas si j'y suis

Vous écoutez l'émission de Daniel Mermet à 15 h sur France Inter mais, pas seulement.

Alors pourquoi ne pas nous retrouver dans un bistrot sympa tous les 2e et 4e samedis du mois, de 17 à 19 h, pour discuter de tout et refaire le monde ? La parole et les voix y sont libres, en général il n'y a pas de thème imposé mais des sujets qui s'imposent.

Le Repaire du 19e se tiendra désormais au café-restaurant Les Buttes de Chaumont.

Source : message reçu des organisateurs le 3 janvier 12h
Source : message reçu des organisateurs le 1 novembre 17h",
http://www.schema.org,Event,"Rencontre avec Louis-Marie Barnier ""Répression et discrimination syndicales""",https://paris.demosphere.net/rv/19604,2012-01-14T17:00,2012-01-14,"{'@type': 'Place', 'name': 'Mairie de Versailles, Versailles', 'url': 'https://paris.demosphere.net/lieu/10469', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Versailles', 'streetAddress': 'Mairie de Versailles\n4 avenue de Paris\nVersailles (78)\nRER-C Versailles-rive-gauche'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8016808, 'longitude': 2.1304081}}","Rencontre avec Louis-Marie Barnier

Répression et discrimination syndicales

Rencontre avec Louis-Marie Barnier, sociologue et membre de la [Fondation Copernic](http://www.fondation-copernic.org/spip.php?article436) autour de l'ouvrage « Répression et discrimination syndicales » (Ed. Syllepse.)

Répression et discrimination syndicales: Présentation de l'éditeur

Pour remettre à l'endroit tout ce que le libéralisme fait fonctionner à l'envers

La liberté d'adhérer au syndicat de son choix, tout comme le droit de grève, est un droit fondamental inscrit dans la Constitution.

Pourtant, trop nombreux sont les employeurs qui dénient impunément ce droit aux salariés, en utilisant couramment la discrimination et la répression à l'encontre de ceux et celles qui osent s'opposer.

La Fondation Copernic aborde la question de la répression syndicale comme un fait politique essentiel, comme un déni de démocratie.

Au-delà de la dénonciation et de la lutte au cas par cas, la Fondation Copernic souli…",
http://www.schema.org,Event,"Séminaire autogéré ""Zones d'attraction 2012 - Le collectif : dedans ? dehors ?""",https://paris.demosphere.net/rv/19856,2012-01-14T17:00,2012-01-14,"{'@type': 'Place', 'name': 'Salle Afrique, Paris 18e', 'url': 'https://paris.demosphere.net/lieu/4011', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 18e', 'streetAddress': ""Salle Afrique\n5 rue Pierre l'Ermite\nMétro La-Chapelle ou Barbès-Rochechouart""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8854845, 'longitude': 2.3549951}}","Séminaire autogéré ""Zones d'attraction 2012""

Le collectif : dedans ? dehors ?

1ère séance , Salle Afrique, 5 rue Pierre l'Ermite - 75018 Paris. Samedi 14 janvier 2012, de 17h à 20h.

Rens: 06 25 14 19 62

À partir de 2012, Zones d'attraction propose à des collectifs de venir produire leur propre émission dans le cadre de son créneau sur Radio libertaire, afin susciter rencontres, connexions d'hétérogènes, frottements et perturbations.

Cette première séance, d'un rendez-vous mensuel, sera ainsi l'occasion de présenter les premiers projets en cours (collectif Knowledge Liberation Front (KLF), résonances et implications des révolutions arabes et de leurs différentes façettes) et aussi de réfléchir ensemble à des terrains d'intervention et d'enquête pour cette année.

Sur le terrain de la psychiatrie, Antoine Machto viendra nous parler de la dernière rencontre du Collectif des 39 et de la prochaine qui se tiendra au mois de mars à la Parole errante à Montreuil (Appel des 39 contre la Nu…",
http://www.schema.org,Event,Cours gratuit en droit des étrangers - Intercapa Solidarité,https://paris.demosphere.net/rv/19556,2012-01-14T20:00,2012-01-14,"{'@type': 'Place', 'name': 'Maison des syndicats de Jussieu, Paris 5e', 'url': 'https://paris.demosphere.net/lieu/2632', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 5e', 'streetAddress': 'Maison des syndicats de Jussieu\n23, quai Saint Bernard\nMétro Jussieu, Sully-Morland ou Cardinal-Lemoine'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8490997, 'longitude': 2.3576003000001}}","Cours gratuit en droit des étrangers

Précisions : Cette formation gratuite existe depuis plusieurs années. Aucun pré-requis n'est nécessaire pour suivre le stage, ouvert à tous. La formation est assurée par des universitaires et avocats militants. Des conventions de stage sont possibles avec les établissements publics.

Objectif : En dehors des « grands spécialistes » (avocats, organismes publics ou privés subventionnés), l'objectif est de diffuser le contenu des nouvelles règles de droit (loi du 16 juin 2011), préparer concrètement les dossiers de la défense des étrangers et débattre des pratiques juridiques militantes pour imposer le droit à un procès équitable (30.000 reconduites prévues pour 2011, combien en 2012 ?). Rappelons qu'en 2009, le juge administratif a rejeté 97 % des recours contre les mesures d'éloignement.

Contenu :Le stage comprend 19 séances de formation en droit des étrangers et des agents publics (3 séances : garanties constitutionnelles - 7 séances : droit au sé…",
http://www.schema.org,Event,"Reporté - Séminaire formation ""Démocratie et territoires"" - OdC, Attac...",https://paris.demosphere.net/rv/18699,2012-01-15,2012-01-15,"{'@type': 'Place', 'name': 'Lieu exact à préciser, Cendras (30)', 'url': 'https://paris.demosphere.net/lieu/3784', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Cendras (30)', 'streetAddress': 'Lieu exact à préciser\nCendras (30)'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 44.153165, 'longitude': 4.054033}}","Reporté en juin 2012

Devant le nombre trop juste d'inscrits actuellement pour le séminaire, nous préférons le reporter. Chacun sait que nos finances sont extrêmement limitées et fragiles et que nous ne pouvons pas prendre le moindre risque de devoir affronter un déficit. Nous en sommes désolés pour tous ceux qui avaient préparé leur intervention, pour ceux aussi qui avaient prévus de venir, inscrits ou non. Et nous nous en excusons.Bien évidemment, le séminaire prochain, à St-Jean du Gard (à 1 dizaine de km), les 9,10 & 11 mars, consacré à la sortie de l'industrialisme et du productivisme est maintenu : http://www.les-oc.info/?p=1661

Nous prévoyons de reporter le séminaire sur ces questions de démocratie et de territoire :

- dans la suite immédiate des législatives de 2012
- nous espérons au même endroit, à Cendras
- nous en profiterons pour élargir notre champ d'investigation et d'invitation car aujourd'hui comment ne pas constater que les mouvements sociaux radicaux (désobéissance…",
http://www.schema.org,Event,"Débats - journée des alternatives - ""Leur dette, notre démocratie""  - Attac, Mediapart",https://paris.demosphere.net/rv/19385,2012-01-15T09:00,2012-01-15,"{'@type': 'Place', 'name': 'Espace Reuilly, Paris 12e', 'url': 'https://paris.demosphere.net/lieu/2455', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 12e', 'streetAddress': 'Espace Reuilly\n21 rue Hénard\nMétro Montgallet ou Dugommier'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8426209, 'longitude': 2.3896242}}","Journée des alternatives

Leur dette, notre démocratie

organisée par Attac en partenariat avec Médiapart

Les dirigeants européens veulent imposer en urgence un nouveau traité pour rassurer les marchés. Ceux-ci viennent de nommer directement des banquiers à la tête des gouvernements grec et italien. Les agences de notation pèsent lourdement sur la campagne présidentielle française, où les candidats à la victoire du second tour font assaut de « responsabilité » pour rassurer les spéculateurs.

C'est dans ce contexte qu'Attac organise en partenariat avec Médiapart une journée des alternatives le 15 janvier « Leur dette, notre démocratie », de 9h30 à 18h, à l'Espace Reuilly (21 rue Hénard, Paris 12ème, métro Montgallet).

Plusieurs tables rondes rassembleront des animateurs des luttes sociales et citoyennes et des chercheurs venus de France, d'Europe et d'ailleurs, pour mettre en débat la dette publique, sa légitimité, les mouvements sociaux qui émergent et les stratégies pour refonder l…",https://paris.demosphere.net/files/import-images/resized-4dea935735918c59fe90a2f2771e2b54.png
http://www.schema.org,Event,Atelier-chantier sur la mise à mal des services publics - Compagnie NAJE,https://paris.demosphere.net/rv/18927,2012-01-15T10:00,2012-01-15,"{'@type': 'Place', 'name': 'La fabrique du Mouvement, Aubervilliers', 'url': 'https://paris.demosphere.net/lieu/3834', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Aubervilliers', 'streetAddress': 'La fabrique du Mouvement\n5 rue de Valmy\nAubervilliers (93)\nRER-B Aubervilliers-La Courneuve'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.9213794, 'longitude': 2.3782556}}","Participer à l'atelier-chantier sur la mise à mal des services publics..

C'est l'invitation de la Compagnie NAJE : Un week-end par mois une soixantaine de comédiens, citoyens, usagers et salariés de la fonction publique cherchent à comprendre ce qui est en train de se jouer dans les services publics et à lutter pour empêcher la casse. Pour cela ils improvisent les situations réelles racontées par les salariés des services publics qui les vivent.

Le premier week-end a eu lieu en octobre et nous avons joué et fait forum sur des situations dans l'hôpital, dans les services sociaux, dans l'assainissement, dans l'école, et dans des mairies.

Les prochains week-ends sont ouverts à tous les salariés des services publics qui veulent témoigner, réfléchir avec des salariés d'autres services que le leur et des citoyens-usagers, chercher comment agir...

Ils auront lieu à Aubervilliers les 19 et 20 nov, 17 et 18 déc, 14 et 15 janvier, 11 et 12 février... et plus si affinités.

Pour en savoir plu…",https://paris.demosphere.net/files/import-images/a6f6db9b1c34b743f9912432c6402544.png
http://www.schema.org,Event,Rassemblement contre les violences policières,https://paris.demosphere.net/rv/19810,2012-01-15T10:30,2012-01-15,"{'@type': 'Place', 'name': 'Angle rue Rambuteau et Beaubourg, Paris 4e', 'url': 'https://paris.demosphere.net/lieu/3995', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 4e', 'streetAddress': 'Angle rue Rambuteau et Beaubourg\nPrès du Métro Rambuteau'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.861299387252, 'longitude': 2.3535541317688}}","Nous avons recensé trois rassemblements différents suite à ces événements:

-  [mercredi 11 janvier à 18h30](/node/27899) - croisement des rues Rambuteau et Beaubourg
-  [vendredi 13 janvier à 18h00](/node/27907) - Commissariat 4-6 Rue aux Ours
-  [dimanche 15 janvier à 10h30](/node/27901) - rassemblement angle rue Rambuteau et Beaubourg

---------------------------------------------------------------

Rassemblement contre les violences policières

- Il avait siffloté l'Internationale au poste, on lui a fracturé le plancher orbital,
- Ils vendaient l'Huma comme d'hab dans la rue, ces salopiots, C'est le dispositif de vidéo-surveillance qui a alerté la police de leur présence et de leur activité ""coupable"".

Merci de la solidarité et du soutien des voisins

---------------------------------------------------------------

A diffuser largement

En réponse aux violences policières qui se sont déroulées à Paris centre

- l'agression de notre camarade Denis du NPA et d'Act'Up au sein du comm…",https://paris.demosphere.net/files/import-images/resized-0e7f7c33786a2035e6480aaf826af91f.png
http://www.schema.org,Event,"Tables rondes, informations - ""Justice : la même pour tous?"" - LDH 10e/11e",https://paris.demosphere.net/rv/19619,2012-01-15T13:30,2012-01-15,"{'@type': 'Place', 'name': 'Point Ephémère, Paris 10e', 'url': 'https://paris.demosphere.net/lieu/1695', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 10e', 'streetAddress': 'Point Ephémère\n200 quai de Valmy\nMétro Jaurès'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.880607, 'longitude': 2.367811}}","Justice : la même pour tous?

La section Paris 10/11 de la Ligue des droits de l'Homme (LDH) vous invite à vous informer et à débattre avec des professionnels :
« La justice est pour nous inséparable des libertés » (Jean Jaurès)

En 2012, comment fonctionne la justice? Comment faire valoir ses droits? L'indépendance de la justice est-elle mise à mal? Quels sont les combats à mener pour plus de justice et d'égalité?

Pour mieux comprendre les enjeux liés au fonctionnement de la justice et les combats à mener, venez nombreux!

Nous vous proposons trois tables rondes, une exposition d'affiches autour de la justice et de la documentation.

---------------------------------------------------------------

Programme

14h - Le fonctionnement de la justice

Droit civil et droit pénal : qui est concerné ?Comment s'effectue l'application de la loi ?
Magistrats du siège ou du parquet : quels sont leurs rôles respectifs ?
Quelles pistes pour une égalité de traitement : plus de lois, moins de lois, …",https://paris.demosphere.net/files/docs/pdf-page-image-73c7ce-0.png
http://www.schema.org,Event,"Assemblée générale des Indignés - Démocratie réelle, maintenant",https://paris.demosphere.net/rv/19836,2012-01-15T15:00,2012-01-15,"{'@type': 'Place', 'name': '120 avenue Pablo Picasso, Nanterre', 'url': 'https://paris.demosphere.net/lieu/4006', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Nanterre', 'streetAddress': '120 avenue Pablo Picasso\nNanterre (92)\nRER-A Nanterre-Préfecture\nMétro La-Défense\nTransilien U,L Puteaux'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8882973, 'longitude': 2.2254499000001}}","Assemblée Générale des Indignés

Démocratie réelle, maintenant

AG du 15 janvier 2012 à 15H au 120 Pablo picasso à Nanterre

Source : http://paris.reelledemocratie.com/node/953
Source : http://paris.reelledemocratie.com/node/961",
http://www.schema.org,Event,Repas de Soutien à / pour / par La Rôtisserie!!! - restaurant associatif,https://paris.demosphere.net/rv/19842,2012-01-15T19:00,2012-01-15,"{'@type': 'Place', 'name': 'La Rôtisserie', 'url': 'https://paris.demosphere.net/lieu/203', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 10e', 'streetAddress': 'La Rôtisserie\n4 rue Sainte Marthe,\nMétro Colonel-Fabien, Goncourt ou Belleville'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8734825, 'longitude': 2.3708581999999}}","Le Repas de Soutien à/pour/par La Rôtisserie!!!

Comme vous le savez toutes & tous le restaurant associatif est en passe d'être expulsé! Mais que nenni! Vaille que vaille nous luttons!

Nous comptons sur vous pour venir y déjeuner les midi, mais aussi de venir y diner, voire y faire à diner pour les associations!

Nous comptons vous voir ce dimanche!!

Nous avons besoin de pépettes pour renforcer nos voiles!

Si vous vous sentez de venir prêter main forte! Venez!

On vous attend dans l'après-midi!

Merci et à très (très) bientôt!

Source : message reçu le 12 janvier 08h",https://paris.demosphere.net/files/docs/resized-flyer.png
http://www.schema.org,Event,Rassemblement devant Standard & Poor's - résistance contre la finance - PG,https://paris.demosphere.net/rv/19878,2012-01-15T19:00,2012-01-15,"{'@type': 'Place', 'name': ""Standard & Poor's, Paris 8e"", 'url': 'https://paris.demosphere.net/lieu/3453', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 8e', 'streetAddress': ""Standard & Poor's\n40 rue de Courcelles\nMétro Courcelles, Monceau ou Miromesnil""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8761732, 'longitude': 2.3082969}}","Rassemblement devant Standard & Poor's

L'agence de notation Standard&Poors déclare la guerre de la finance contre la France. Il faut résister. Se coucher devant la finance aiguise son appétit. La capitulation grecque l'a prouvé. Il faut rendre les coups.

C'est pour porter ce message de résistance que nous nous rassemblerons une nouvelle fois (après les rassemblements de vendredi et samedi soir) devant les locaux parisiens de Standard & Poor's !

Venez nombreux !

à l'appel du Parti de Gauche

Source : message reçu le 15 janvier 11h
Source : [http://fr-fr.facebook.com/events/329297390428...](http://fr-fr.facebook.com/events/329297390428376/)",
http://www.schema.org,Event,"Rassemblement - Tintamarre devant école E. Varlin, pour libération de M Liu, sans papiers",https://paris.demosphere.net/rv/19868,2012-01-16T08:15,2012-01-16,"{'@type': 'Place', 'name': 'Ecole Eugène Varlin, Paris 10e', 'url': 'https://paris.demosphere.net/lieu/4015', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 10e', 'streetAddress': 'Ecole Eugène Varlin\n10 rue Eugène Varlin\nMétro Château Landon'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.877925, 'longitude': 2.365193}}","Tintamarre devant école E. Varlin, pour libération de M Liu

Mr Liu, en rétention depuis jeudi et papa de deux enfants scolarisés en France, est en grand danger d'être expulsé.

Nous appelons les parents, voisins, enseignants, copains, révoltés, indignés, bref, nous vous appelons tous à vous joindre au tintamarre qui sera organisé devant l'école Eugène Varlin, (10 rue Eugène Varlin dans le 10ème) à 8h15.

Amenez ce que vous voulez et qui peut faire du bruit: pipeau, tambour, casserole, castagnettes,...Il faut que le préfet nous entende!

Ils ont expulsé Mr Mo, ils n'expulseront pas Mr Liu!

/files/docs/f-bc320532b5-doc.pdf

Source : message reçu sur la liste RESF-75 le 14 janvier 15h",https://paris.demosphere.net/files/import-images/32f832e6de7eabf82a8f94dbdb1fe33b.png
http://www.schema.org,Event,Soutien au tribunal de Nanterre pour 3 squatteurs - logement - Indignés ,https://paris.demosphere.net/rv/19837,2012-01-16T10:30,2012-01-16,"{'@type': 'Place', 'name': 'TGI - Tribunal de Grande Instance de Nanterre, Nanterre', 'url': 'https://paris.demosphere.net/lieu/857', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Nanterre', 'streetAddress': 'TGI - Tribunal de Grande Instance de Nanterre\n179-191 avenue Joliot-Curie\nNanterre (92)\nRER-A Nanterre-Préfecture'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.897087, 'longitude': 2.2176755}}","Soutien au tribunal de Nanterre pour 3 squatteurs

Indignés - Démocratie réelle Maintenant

CONSENSUS DE L'AG du 8 janvier 2012 : AG ""en faveur d'un appel au soutien des 3 personnes qui vont comparaître le 16 janvier prochain, à 10h30 au TGI de Nanterre. Et en faveur de l'organisation d'une réunion préalable à la conférence. A relayer auprès de ceux qui ont pas internet.""

Rappel : le 16 janvier prochain, il va y avoir un procès, elle appelle à un rassemblement (devant Nanterre). Selon les sources de Sophie, il s'agit d'un simple rappel à l'ordre et non d'un procès. Toujours est-il que, selon Me Plaza, 3 personnes comparaissent devant le TGI (Tribunal de grande instance) de Nanterre et elle dit que ce n'est pas pour un rappel à la loi mais bien en correctionnelle.

Elles étaient réfugiés dans un squat à Nanterre et sont accusées d'avoir endommagés un bien immobilier. Me Plaza demande à ce que ces indignés ne soient pas traités à part, du fait de leur statut de sans domicile fixe. cf CR…",
